"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"9","9","Necromancer's Stockpile","m15","Near Mint","English","","","2023-10-26 21:38:17.963000","108","False","False","0.26"
"3","3","Necropolis Regent","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","132","False","False","0.34"
"2","2","Necrotic Fumes","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","78","False","False","0.02"
"1","1","Necrotic Wound","grn","Near Mint","English","","","2023-10-26 21:38:17.963000","79","False","False","0.06"
"1","1","Neera, Wild Mage","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","288","False","False","0.12"
"4","4","Negate","mom","Near Mint","English","","","2023-10-26 21:38:17.963000","68","False","False","0.48"
"3","3","Neheb, the Eternal","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","244","False","False","6.35"
"1","1","Neheb, the Worthy","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","203","False","False","0.24"
"1","1","Nekusar, the Mindrazer","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","349","False","False","0.61"
"1","1","Nemata, Grove Guardian","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","307","False","False","0.08"
"2","2","Nemesis of Reason","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","850","False","False","0.49"
"1","1","Nemesis Phoenix","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","189","False","False","0.05"
"5","5","Neoform","war","Near Mint","English","","","2023-10-26 21:38:17.963000","206","False","False","0.67"
"2","2","Nephalia Drownyard","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","905","False","False","0.20"
"1","1","Nessian Wilds Ravager","bng","Near Mint","English","","","2023-10-26 21:38:17.963000","129","False","False","0.19"
"1","1","Nest of Scarabs","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","101","False","False","0.34"
"1","1","Nesting Dovehawk","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","17","False","False","10.68"
"1","1","Nesting Grounds","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","418","False","False","2.57"
"1","1","Nettlecyst","mh2","Near Mint","English","","","2023-10-30 21:48:27.477000","231","False","False",""
"1","1","Neva, Stalked by Nightmares","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","0.46"
"2","2","Never // Return","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","212","False","False","0.29"
"1","1","Nevinyrral's Disk","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","965","False","False","0.28"
"2","2","New Blood","c17","Near Mint","English","","","2023-10-26 21:38:17.963000","19","False","False","7.99"
"2","2","Niambi, Esteemed Speaker","m21","Near Mint","English","","","2023-10-26 21:38:17.963000","222","False","False","0.23"
"1","1","Nicol Bolas","a25","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","1.08"
"1","1","Nicol Bolas, Dragon-God","war","Near Mint","English","","","2023-10-26 21:38:17.963000","207","False","False","6.10"
"1","1","Nicol Bolas, God-Pharaoh","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","260","False","False","3.18"
"1","1","Nicol Bolas, Planeswalker","e01","Near Mint","English","","","2023-10-26 21:38:17.963000","85","False","False","4.42"
"1","1","Nicol Bolas, the Deceiver","hou","Near Mint","English","foil","","2023-10-26 21:38:17.963000","205","False","False","5.04"
"1","1","Nicol Bolas, the Ravager // Nicol Bolas, the Arisen","m19","Near Mint","English","","","2023-10-26 21:38:17.963000","218","False","False","17.36"
"2","2","Night Clubber","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","89","False","False","0.02"
"2","2","Nighthawk Scavenger","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","763","False","False","0.37"
"2","2","Nighthowler","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","764","False","False","0.16"
"1","1","Nightscape Familiar","dmr","Near Mint","English","","","2023-10-26 21:38:17.963000","94","False","False","0.14"
"1","1","Nightwind Glider","mmq","Near Mint","English","","","2023-10-26 21:38:17.963000","31","False","False","0.19"
"1","1","Nihil Spellbomb","a25","Near Mint","English","","","2023-10-26 21:38:17.963000","226","False","False","0.45"
"1","1","Nihilith","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","765","False","False","0.09"
"1","1","Nikya of the Old Ways","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","193","False","False","0.23"
"1","1","Nils, Discipline Enforcer","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","20","False","False","1.43"
"2","2","Nimble Larcenist","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","205","False","False","0.02"
"4","4","Nimbus Swimmer","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","120","False","False","0.27"
"1","1","Nine-Fingers Keene","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","289","False","False","0.11"
"3","3","Nissa's Defeat","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","123","False","False","0.06"
"1","1","Nivix Guildmage","gk1","Near Mint","English","","","2023-10-26 21:38:17.963000","42","False","False","0.20"
"2","2","Niv-Mizzet, Parun","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","851","False","False","2.26"
"2","2","Niv-Mizzet, the Firemind","c20","Near Mint","English","","","2023-10-26 21:38:17.963000","225","False","False","0.50"
"2","2","Noble Heritage","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","35","False","False","0.11"
"3","3","Noble Quarry","c15","Near Mint","English","","","2023-10-26 21:38:17.963000","193","False","False","0.14"
"1","1","Noble's Purse","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","331","False","False","0.16"
"1","1","Norika Yamazaki, the Poet","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","31","False","False","0.04"
"1","1","Norn's Annex","onc","Near Mint","English","","","2023-10-30 21:48:27.477000","83","False","False",""
"1","1","Nothic","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","138","False","False","0.05"
"1","1","Novijen Sages","mm2","Near Mint","English","","","2023-10-26 21:38:17.963000","53","False","False","0.10"
"3","3","Novijen, Heart of Progress","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","305","False","False","0.23"
"1","1","Noxious Assault","one","Near Mint","English","","","2023-10-26 21:38:17.963000","176","False","False","0.02"
"1","1","Noxious Gearhulk","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","260","False","False","0.35"
"2","2","Nullpriest of Oblivion","znr","Near Mint","English","","","2023-10-26 21:38:17.963000","118","False","False","0.29"
"1","1","Nykthos, Shrine to Nyx","plist","Near Mint","English","","","2023-12-24 01:47:48.260000","293","False","False",""
"1","1","Nylea's Intervention","thb","Near Mint","English","","","2023-10-26 21:38:17.963000","188","False","False","0.44"
"2","2","Nyx Lotus","thb","Near Mint","English","","","2023-10-26 21:38:17.963000","235","False","False","3.61"
"1","1","Oath of Kaya","war","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","0.20"
"2","2","Oathsworn Vampire","rix","Near Mint","English","","","2023-10-26 21:38:17.963000","80","False","False","0.22"
"1","1","Ob Nixilis, the Fallen","ima","Near Mint","English","","","2023-10-26 21:38:17.963000","101","False","False","6.75"
"1","1","Ob Nixilis, the Hate-Twisted","war","Near Mint","English","","","2023-10-26 21:38:17.963000","100","False","False","0.45"
"1","1","Obelisk of Grixis","e01","Near Mint","English","","","2023-10-26 21:38:17.963000","88","False","False","0.23"
"2","2","Obelisk of Urd","znc","Near Mint","English","","","2023-10-26 21:38:17.963000","115","False","False","2.67"
"1","1","Obelisk Spider","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","141","False","False","0.44"
"2","2","Oblation","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","97","False","False","0.46"
"1","1","Oblivion Stone","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","373","False","False","0.43"
"1","1","Obscura Ascendancy","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","207","False","False","0.07"
"2","2","Obscura Interceptor","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","0.05"
"2","2","Occult Epiphany","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","14","False","False","0.23"
"1","1","Odric, Blood-Cursed","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","243","False","False","0.13"
"1","1","Ogre Battlecaster","j22","Near Mint","English","","","2023-10-26 21:38:17.963000","36","False","False","0.13"
"1","1","Ogre Battledriver","ddn","Near Mint","English","","","2023-10-26 21:38:17.963000","16","False","False","0.77"
"1","1","Ogre Slumlord","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","177","False","False","0.44"
"1","1","Ohran Viper","c15","Near Mint","English","","","2023-10-26 21:38:17.963000","194","False","False","1.14"
"2","2","Oji, the Exquisite Blade","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","290","False","False","0.10"
"3","3","Ojutai Monument","dtk","Near Mint","English","","","2023-10-26 21:38:17.963000","242","False","False","0.13"
"1","1","Oketra's Attendant","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","22","False","False","0.08"
"2","2","Oketra's Last Mercy","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","18","False","False","0.16"
"1","1","Oketra's Monument","dmc","Near Mint","English","","","2023-10-26 21:38:17.963000","188","False","False","1.38"
"4","4","Old-Growth Dryads","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","199","False","False","0.19"
"2","2","Olivia's Wrath","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","20","False","False","1.55"
"2","2","Ollenbock Escort","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","27","False","False","0.05"
"1","1","Ominous Sphinx","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","41","False","False","0.04"
"3","3","One Thousand Lashes","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","41","False","False","0.20"
"1","1","One with the Machine","m19","Near Mint","English","","","2023-10-26 21:38:17.963000","66","False","False","0.21"
"3","3","Oneirophage","mh1","Near Mint","English","","","2023-10-26 21:38:17.963000","60","False","False","0.08"
"1","1","Oni-Cult Anvil","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","230","False","False","0.07"
"1","1","Onward // Victory","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","218","False","False","0.03"
"1","1","Ooze Flux","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","128","False","False","0.22"
"2","2","Opal Palace","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","422","False","False","0.14"
"3","3","Open into Wonder","znc","Near Mint","English","","","2023-10-26 21:38:17.963000","34","False","False","0.32"
"1","1","Ophidian Eye","tsp","Near Mint","English","","","2023-10-26 21:38:17.963000","70","False","False","3.77"
"1","1","Opportunity","bbd","Near Mint","English","","","2023-10-26 21:38:17.963000","126","False","False","0.06"
"2","2","Opt","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","101","False","False","0.08"
"2","2","Opulent Palace","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","1017","False","False","0.51"
"2","2","Oran-Rief Ooze","znr","Near Mint","English","","","2023-10-26 21:38:17.963000","198","False","False","0.16"
"4","4","Oran-Rief, the Vastwood","nec","Near Mint","English","","","2023-10-26 21:38:17.963000","173","False","False","0.79"
"3","3","Orator of Ojutai","c17","Near Mint","English","","","2023-10-26 21:38:17.963000","67","False","False","0.25"
"1","1","Orb of Dragonkind","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","157","False","False","2.06"
"1","1","Orbs of Warding","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","234","False","False","0.46"
"1","1","Orc Sureshot","frf","Near Mint","English","","","2023-10-26 21:38:17.963000","78","False","False","0.13"
"1","1","Ordruun Veteran","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","184","False","False","0.14"
"2","2","Oreskos Explorer","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","832","False","False","0.12"
"2","2","Oriq Loremage","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","80","False","False","0.48"
"2","2","Ornithopter","dmr","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","0.10"
"1","1","Orochi Hatchery","c15","Near Mint","English","","","2023-10-26 21:38:17.963000","260","False","False","0.66"
"1","1","Orzhov Advokist","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","207","False","False","0.05"
"4","4","Orzhov Basilica","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","1018","False","False","0.16"
"4","4","Orzhov Charm","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","42","False","False","0.25"
"4","4","Orzhov Keyrune","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","0.15"
"1","1","Orzhov Locket","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","368","False","False","0.05"
"2","2","Orzhov Racketeers","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","80","False","False","0.06"
"6","6","Orzhov Signet","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","369","False","False","0.31"
"2","2","Osgir, the Reconstructor","c21","Near Mint","English","foil","","2023-10-26 21:38:17.963000","8","False","False","0.33"
"2","2","Oswald Fiddlebender","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","28","False","False","1.46"
"2","2","Otepec Huntmaster","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","153","False","False","1.25"
"1","1","Outland Boar","aer","Near Mint","English","","","2023-10-26 21:38:17.963000","132","False","False","0.03"
"1","1","Outpost Siege","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","804","False","False","0.20"
"3","3","Overcharged Amalgam","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","729","False","False","0.24"
"1","1","Overcome","m20","Near Mint","English","","","2023-10-26 21:38:17.963000","186","False","False","0.01"
"3","3","Overflowing Insight","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","66","False","False","0.42"
"2","2","Overrun","cma","Near Mint","English","","","2023-10-26 21:38:17.963000","130","False","False","0.30"
